Hopeless Romantic,Wiz Khalifa,226.743,Featuring Swae Lee,1.9625743683377217,0.39775280898876403,0.12467091176859696,Wealth/Other
Successful,Drake,375.05,Featuring Trey Songz & Lil Wayne,2.3703506199173443,0.43194600674915634,0.3365287933712247,Wealth/Other
Peek a Boo,Lil Yachty,246.325,Featuring Migos,3.4263676037755,0.38981042654028436,0.5420261714101878,Sex/Other
Home,Blake Shelton,230.502,,1.0672358591248665,0.483739837398374,0.06820730647536917,Fun/Other
This Summer’s Gonna Hurt Like a Motherfucker,Maroon 5,224.409,,1.319020181900013,0.3547297297297297,0.043891696048694945,Other
Everyday,Logic & Marshmello,204.744,,1.8657445395225256,0.42670157068062825,0.2132049263533558,Other
"Kick, Push",Lupe Fiasco,255.667,,2.636241673739669,0.4658753709198813,0.17147534005979123,Sex/Fun/Wealth
Waitin’ On A Woman,Brad Paisley,272.669,,1.0562256802203405,0.5659722222222222,0.06714172637746293,Other
Whatever It Is,Zac Brown Band,208.213,,1.0229908795320177,0.5868544600938967,0.06178278045874523,Love/Fun
Mercy,Dave Matthews Band,268.717,,1.0122173141260136,0.39705882352941174,0.05762455015275384,Love/Other
Marvin’s Room,Drake,347.227,,1.6329375307795766,0.43738977072310403,0.2526920274271755,Fun/Other
Your Love,Nicki Minaj,245.253,,2.238504727770914,0.32786885245901637,0.22319275700234953,Love/Other
Sooner or Later,Breaking Benjamin,218.8,,0.5895795246800731,0.627906976744186,0.02348480283815433,Love
Taking a Walk,Trippie Redd,121.68,,1.6354372123602892,0.49748743718592964,0.1465425573286849,Sex/Sports/Other
Doin’ What She Likes,Blake Shelton,223.373,,1.463919094966715,0.3761467889908257,0.046704496342077975,Other
Old School Love,Lupe Fiasco,273.904,Featuring Ed Sheeran,2.285472282259478,0.38498402555910544,0.1748021086660121,Love/Fun/Other
Beer Money,Kip Moore,218.147,,1.3660513323584556,0.3691275167785235,0.1051861910611064,Other
Sledgehammer,Fifth Harmony,230.909,,1.8015755124313042,0.25,0.10672536374093046,Other
Funny the Way It Is,Dave Matthews Band,266.627,,1.4739692529263728,0.44529262086513993,0.047127580716931676,Other
Nothin’ to Lose,Josh Gracin,156.893,,1.414977086294481,0.5585585585585585,0.06977972338100766,Fun/Other
You’ll Think of Me,Keith Urban,292.347,,1.3819194313606777,0.37376237623762376,0.10769188989918987,Fun/Other
How Not To,Dan + Shay,193.227,,1.386969729903171,0.35074626865671643,0.05892661952731551,Fun/Other
I’ll Walk,Bucky Covington,210.213,,1.1083995756684886,0.5793991416309013,0.06320866996964765,Fun
Mask Off,Future,204.6,,2.512218963831867,0.4474708171206226,0.24334046331182227,Sports
No Boundaries,Adam Lambert,227.8,,1.5759438103599648,0.38997214484679665,0.04133545891989847,Other
Havana,Camila Cabello,217.307,Featuring Young Thug,2.103015549430069,0.40043763676148797,0.2891695562215452,Other
Different for Girls,Dierks Bentley,180.893,Featuring Elle King,1.6307983172372618,0.39661016949152544,0.09044973743908799,Fun/Other
Eight Second Ride,Jake Owen,183.893,,1.9250324917207289,0.4435028248587571,0.085685545380485,Drugs/Other
Heartbeat,Carrie Underwood,210.973,,1.6068406857749569,0.3805309734513274,0.059782687929787595,Love/Fun/Other
Jumpsuit,​twenty one pilots,238.568,,0.9766607424298313,0.3261802575107296,0.033499226817071265,Fun
Come Over,Kenny Chesney,248.427,,1.0707370776928433,0.3684210526315789,0.07381425256212408,Other
Let Me Down Easy,Billy Currington,228.493,,0.9715833745453909,0.4144144144144144,0.038817004009930205,Love/Fun/Other
If It Ain’t Love,Jason Derulo,203.105,,2.826124418404274,0.25261324041811845,0.23282064366761282,Love/Other
Down,Jay Sean,212.076,Featuring Lil Wayne,1.7116505403723195,0.3608815426997245,0.07153503257697302,Fun
Krazy,Pitbull,232.48,Featuring Lil Jon,3.1357536132140402,0.2578875171467764,0.17669994710793077,Sports/Other
It Won’t Be Like This For Long,Darius Rucker,219.0,,1.4109589041095891,0.5016181229773463,0.0545177060229478,Other
Heartbeat Song,Kelly Clarkson,198.741,,2.1787150109942086,0.27713625866050806,0.11172942894414795,Other
Miss Independent,Ne-Yo,232.0,,1.8879310344827587,0.3378995433789954,0.27596488206224834,Other
Night’s On Fire,David Nail,190.72,,1.782718120805369,0.38235294117647056,0.06292656473907533,Fun/Other
Crawl,Chris Brown,236.22,,1.2403691474049614,0.4061433447098976,0.0684657237355996,Love/Fun/Christmas
Burn,Usher,231.933,,2.720613280559472,0.3153724247226624,0.22611842673259283,Other
CoCo,O.T. Genasis,239.574,,1.2856153004917061,0.3116883116883117,0.20145548282626777,Love/Other
Ladies Love Country Boys,Trace Adkins,221.413,,1.0974965336272033,0.5679012345679012,0.03424319261137598,Other
On the Way Down,Ryan Cabrera,212.733,,1.1610798512689615,0.3643724696356275,0.03502460386672658,Love/Other
Beautiful,Carly Rae Jepsen,197.987,Featuring Justin Bieber,1.540505184683843,0.42295081967213116,0.08242734785393685,Fun/Other
Weston Road Flows,Drake,253.52,,2.974124329441464,0.5318302387267905,0.19785244091354653,Other
Pickin’ Wildflowers,Keith Anderson,185.895,,1.2802926383173296,0.44537815126050423,0.07079436169782657,Fun/Drugs/Other
Blow,Kesha,219.973,,1.2546994403858656,0.391304347826087,0.046089291291021975,Fun
Big Rings,Drake & Future,217.707,,2.6549444896121854,0.3079584775086505,0.26041910347813724,Sex/Fun/Other
Goodbyes,Post Malone,174.843,Featuring Young Thug,2.3049249898480353,0.456575682382134,0.14800225020848853,Sex/Other
Miss Movin’ On,Fifth Harmony,194.253,,1.5701173212254123,0.4098360655737705,0.08133020489134811,Fun/Other
Bad and Boujee,Migos,343.15,Featuring Lil Uzi Vert,3.505755500509981,0.3624272651704073,0.7005100738558695,Drugs/Other
Miss Me Baby,Chris Cagle,234.653,,1.231605817952466,0.40484429065743943,0.09626462375921058,Love/Other
Never Gonna Leave This Bed,Maroon 5,196.707,,1.6115339057583107,0.3028391167192429,0.07857982922370624,Fun/Other
Baby Shark,Pinkfong,96.329,,2.553748092474748,0.09349593495934959,0.019308156340482226,Other
On the Floor,Jennifer Lopez,284.867,Featuring Pitbull,2.130818943577178,0.3772652388797364,0.190461146868796,Fun/Other
​human,Christina Perri,250.857,,0.9886110413502514,0.32661290322580644,0.04923280556814667,Love/Fun
Out of My Head,Lupe Fiasco,204.013,Featuring Trey Songz,2.3086764078759687,0.346072186836518,0.17479929909172806,Sex/Fun
Vitamin R (Leading Us Along),Chevelle,223.173,,1.205342940230225,0.4423791821561338,0.03385343751026001,Fun/Drugs
Girlfight,Brooke Valentine,234.733,Featuring Big Boi & Lil Jon,1.780746635539102,0.4473684210526316,0.1534684117461326,Fun/Other
Swish Swish,Katy Perry,242.51,Featuring Nicki Minaj,1.9545585749041277,0.45569620253164556,0.1430550994765757,Sex/Other
Hey,Lil Jon,215.144,Featuring 3OH!3,1.9568289145874391,0.342042755344418,0.20248481948741356,Sex/Other
What You Know,T.I.,273.28,,2.9456967213114758,0.3018633540372671,0.30389233050188824,Fun/Other
Stay Here Tonight,Enrique Iglesias,253.267,,1.23584991333257,0.33226837060702874,0.11913500002261644,Fun/Other
Again,Fetty Wap,312.24,,2.4532410965923646,0.25326370757180156,0.36646034575969705,Other
Live Your Life,T.I.,338.853,Featuring Rihanna,2.8124289883813924,0.3588667366211962,0.2952964942859098,Sex/Fun
Without You,David Guetta,208.133,Featuring Usher,0.8311992812288296,0.3815028901734104,0.030505882941634716,Love/Other
Shape of You,Ed Sheeran,233.713,,2.72128636404479,0.24371069182389937,0.23058608798227226,Love/Fun
​in my head,Ariana Grande,222.945,,1.7268833120276301,0.4649350649350649,0.060754544152849976,Love/Fun
Stressed Out,​twenty one pilots,202.335,,2.599649096794919,0.30038022813688214,0.10602922679176278,Other
Last Christmas,Wham!,404.267,,0.9622353543573925,0.3393316195372751,0.045130545156447044,Love/Other
Follow Me Down,3OH!3,203.8,Featuring Neon Hitch,1.0745829244357212,0.3698630136986301,0.0610286493992912,Fun/Other
Trailerhood,Toby Keith,173.693,,1.594767779933561,0.5054151624548736,0.033674722266402383,Other
Va Va Voom,Nicki Minaj,183.56,,2.821965569840924,0.32432432432432434,0.16330686938701017,Sports/Other
When We Were Young,Adele,290.9,,1.323478858714335,0.32987012987012987,0.059169300851996905,Other
Radioactive,Imagine Dragons,186.813,,1.2097659156482687,0.33185840707964603,0.06714742084946522,Religion/Wealth
King’s Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",225.274,,3.577865177517157,0.39081885856079407,0.31781569715041175,Fun/Other
All About Tonight,Blake Shelton,207.173,,1.2018940692078601,0.5381526104417671,0.07511706600326264,Fun/Other
Electricity,Silk City & Dua Lipa,238.173,,2.2000814533973205,0.22328244274809161,0.17549612982141247,Love/Drugs/Other
Voices,Chris Young,186.082,,1.4133554024569814,0.4828897338403042,0.07748208628901737,Other
First Love,Jennifer Lopez,215.797,,2.0760251532690446,0.265625,0.12361266641151875,Love/Other
"What a Catch, Donnie",Fall Out Boy,290.8,,1.3720770288858322,0.42105263157894735,0.08282185590323271,Fun/Other
Cheap Thrills,Sia,224.813,,1.5835383185136092,0.18820224719101122,0.16297680941361856,Fun/Wealth/Other
Dedication to My Ex,Lloyd,236.147,Featuring Lil Wayne & André 3000,2.748288142555273,0.43605546995377503,0.31669504053379965,Sex/Other
Pick Up the Phone,Young Thug & Travis Scott,252.263,Featuring Quavo,3.008764662277068,0.4005270092226614,0.33616881539365906,Other
Bugatti,Ace Hood,269.354,Featuring Rick Ross & Future,2.413181166791657,0.4230769230769231,0.26640039109781005,Religion
Where Them Girls At,David Guetta,194.84,Featuring Flo Rida & Nicki Minaj,2.874153151303634,0.36607142857142855,0.2128362316217505,Sex/Fun/Other
100 Years,Five For Fighting,244.6,,1.062959934587081,0.45,0.07717638234748964,Other
Too Much to Ask,Niall Horan,221.507,,1.3182427643370187,0.3458904109589041,0.09919393640741303,Fun/Other
Burnin’ Up,Jonas Brothers,175.093,,1.65055142124471,0.4671280276816609,0.1228136859493391,Other
Cater 2 U,Destiny’s Child,245.319,,2.6414586721778583,0.3395061728395062,0.16929347012858056,Fun/Other
She’s A Hottie,Toby Keith,188.92,,1.6409062036840991,0.3935483870967742,0.061591200814166455,Other
She’s Got a Way With Words,Blake Shelton,191.48,,1.5510758303739294,0.2996632996632997,0.12834428687835023,Other
B.Y.O.B.,System of a Down,255.467,,1.432670364469775,0.27595628415300544,0.08279948717729044,Fun
Thrift Shop,Macklemore & Ryan Lewis,235.613,Featuring Wanz,2.9539965961131176,0.4698275862068966,0.28890310279418846,Religion/Other
Numb,Usher,225.523,,1.1262709346718516,0.3858267716535433,0.08451512377798566,Love
The Man I Want to Be,Chris Young,207.212,,1.1534081037777735,0.48535564853556484,0.08334225133829143,Other
See You Tonight,Scotty McCreery,226.951,,1.440839652612238,0.3669724770642202,0.11074460001420745,Fun/Other
Déjà Vu,Beyoncé,239.96,Featuring JAY-Z,2.3628938156359394,0.3880070546737213,0.17435682920506118,Fun/Other
Blessings,Chance the Rapper,221.94,Featuring Jamila Woods,2.140218076957736,0.391578947368421,0.14153781297272794,Drugs/Religion/Other
Ain’t No Other Man,Christina Aguilera,228.907,,2.1537130799844477,0.34279918864097364,0.22594415942797025,Other
Sorry,Beyoncé,232.56,,1.9220846233230133,0.3713646532438479,0.25935971598048235,Sex/Fun/Sports
These Words,Natasha Bedingfield,216.36,,1.9689406544647807,0.36384976525821594,0.1256260093931897,Love
Rich As Hell,YoungBoy Never Broke Again,215.327,,3.4970068779112697,0.36387782204515273,0.3708824948351506,Sex/Wealth/Other
Fresh Azimiz,Bow Wow,271.133,Featuring Jermaine Dupri & J-Kwon,2.194494952661609,0.4991596638655462,0.2595540598910788,Other
I’m the One,DJ Khaled,288.6,"Featuring Lil Wayne, Chance the Rapper, Quavo & 1 more",2.9002079002078998,0.3201911589008363,0.46277509904927766,Fun/Other
1400 / 999 Freestyle,Trippie Redd,175.954,Featuring Juice WRLD,3.461131886743126,0.3891625615763547,0.3709184074789648,Sports/Other
Like You,Daddy Yankee,202.933,,2.7053263885124648,0.39526411657559196,0.16114779248104782,Other
Soon You’ll Get Better,Taylor Swift,201.59,Featuring Dixie Chicks,1.1657324272037304,0.49361702127659574,0.06704829842435643,Fun/Religion/Other
Fidelity,Regina Spektor,226.68,,1.3455090877007234,0.24262295081967214,0.02858000823588041,Love
Why,Jason Aldean,213.733,,0.945104405964451,0.3415841584158416,0.034901457095001184,Love/Fun
Run It!,Chris Brown,229.856,Featuring Juelz Santana,3.3499234303215926,0.37402597402597404,0.37366871934986307,Other
Cozy Little Christmas,Katy Perry,182.521,,1.8573205275009452,0.45132743362831856,0.06708054711102938,Fun/Christmas/Other
Here We Go,Trina,230.973,Featuring Kelly Rowland,2.6929554536677447,0.37942122186495175,0.1853090715456723,Sex/Other
Bohemian Rhapsody,Queen,355.145,,1.027749229188078,0.5260273972602739,0.07396994955856943,Sex/Other
Mine,Bazzi,131.064,,1.5870109259598364,0.5480769230769231,0.08069072182926779,Fun/Other
1985,J. Cole,190.177,,3.3915773200755086,0.5085271317829457,0.2623921452670809,Other
Let’s Go Crazy,Prince and the Revolution,280.0,,1.2178571428571427,0.5835777126099707,0.09316265449457181,Other
The Saints Are Coming,U2,202.781,Featuring Green Day,1.1342285519846533,0.3695652173913043,0.04166939783255892,Sex/Other
Good Little Girls,Blue County,181.8,,1.0506050605060506,0.4973821989528796,0.06149758489598228,Fun/Other
When It Rains It Pours,Luke Combs,242.68,,1.5699686830393933,0.47244094488188976,0.05534986052460683,Other
Say Amen (Saturday Night),Panic! at the Disco,189.187,,1.754877449296199,0.35240963855421686,0.09754449601791775,Other
O,Omarion,280.707,,2.0056500194152624,0.35168738898756663,0.170046438995531,Other
TAlk tO Me,Tory Lanez & Rich The Kid,184.49,,2.6668112092796354,0.33739837398373984,0.2507606301638116,Other
Let Me See Ya Girl,Cole Swindell,188.1,,1.802232854864434,0.3834808259587021,0.11269703498823516,Fun/Other
Made in the USA,Demi Lovato,196.086,,1.8920269677590444,0.33962264150943394,0.10367322973090994,Fun/Other
I Need a Doctor,Dr. Dre,283.733,Featuring Skylar Grey & Eminem,2.724392298393208,0.4165588615782665,0.20686395550929682,Other
Did It On’em,Nicki Minaj,212.347,,2.94329564345152,0.4464,0.3536964386134462,Other
Somewhere Over the Rainbow,Katharine McPhee,210.333,,0.5324889579856703,0.6785714285714286,0.00948310045818398,Fun/Other
Neighbors Know My Name,Trey Songz,186.296,,2.3564649804612015,0.3439635535307517,0.1280783256768299,Other
Stay With You,Goo Goo Dolls,236.006,,0.8347245409015025,0.4010152284263959,0.03718650827208938,Fun/Other
ELEMENT.,Kendrick Lamar,208.733,,3.1715157641580394,0.43051359516616317,0.4131087540783717,Sex/Other
Love on the Brain,Rihanna,223.996,,1.5134198824979017,0.35693215339233036,0.11875067669391359,Love/Other
Right There,Nicole Scherzinger,262.253,Featuring 50 Cent,2.9932927364033968,0.24203821656050956,0.3387635636750165,Other
Raise Your Glass,Glee Cast,145.68,,2.677100494233937,0.36666666666666664,0.07065641343995299,Fun/Other
Lucky Man,Montgomery Gentry,196.707,,1.5098598423035277,0.44107744107744107,0.09611070519907358,Other
Love Sosa,Chief Keef,246.213,,2.453160474873382,0.38576158940397354,0.41201268280484926,Sex/Religion/Other
5 O’Clock,T-Pain,281.28,Featuring Lily Allen & Wiz Khalifa,3.2352104664391357,0.2846153846153846,0.19954196569621624,Other
"Save Me, San Francisco",Train,249.347,,1.4036663765756154,0.48857142857142855,0.050709157765066626,Religion/Other
Dreams,Diana DeGarmo,229.16,,0.9556641647757026,0.5251141552511416,0.04049462422280811,Other
I’m Into You,Jennifer Lopez,200.133,Featuring Lil Wayne,2.8531026867133353,0.276707530647986,0.359222405109569,Other
Never Enough,One Direction,213.43,,1.8975776601227567,0.19506172839506172,0.10945839102661291,Love/Other
Who Gon Stop Me,JAY-Z & Kanye West,256.698,,2.746417969754342,0.46808510638297873,0.30554556061487526,Wealth/Other
My Baby’s Got a Smile on Her Face,Craig Wayne Boyd,196.374,,0.8707873751107581,0.5321637426900585,0.0657506277070306,Fun/Other
King Wizard,Kid Cudi,256.24,,1.7054324071183264,0.4233409610983982,0.21085147139038793,Sex/Other
What’s Left of Me,Nick Lachey,244.613,,1.2591317714103503,0.3961038961038961,0.09206162677047638,Fun/Other
Baby Mama,Fantasia,255.787,,1.2979549390703984,0.4036144578313253,0.09297627524857942,Other
Wherever I Go,OneRepublic,169.773,,1.796516525006921,0.26557377049180325,0.08900409364622262,Love/Other
Ball For Me,Post Malone,206.269,Featuring Nicki Minaj,2.5791563443852445,0.39285714285714285,0.26764272689152124,Other
Fireman,Lil Wayne,263.547,,2.739549302401469,0.4695290858725762,0.331929302481572,Other
Put it On Ya,Plies,234.427,Featuring Chris J,2.0518114381022663,0.5155925155925156,0.17904422440334086,Fun/Other
Upside Down,Jack Johnson,208.643,,1.0544326912477293,0.4681818181818182,0.052054244536599285,Love/Fun/Other
Wake Up Call,Maroon 5,201.307,,2.369515218050043,0.31236897274633124,0.13127945698514715,Love/Other
Am I The Only One,Dierks Bentley,190.919,,1.8541894730225905,0.3615819209039548,0.04925375321171712,Fun
Love’s Divine,Seal,275.973,,0.8986386349389252,0.3548387096774194,0.07098650585622468,Love/Fun
Privacy,Chris Brown,220.964,,2.543400734961351,0.40569395017793597,0.2304869308942647,Sex
If I Could Fly,One Direction,230.325,,1.2026484315640942,0.36101083032490977,0.06659985496387683,Love/Fun
Young Girls,Bruno Mars,229.625,,1.3238976592270006,0.3684210526315789,0.12715052570963492,Fun
Pompeii,Bastille,214.148,,1.6483927003754413,0.2577903682719547,0.019609342717327227,Love
Still Here,Drake,189.703,,2.1981729334802296,0.4244604316546763,0.1648749034759015,Other
Blood on the Leaves,Kanye West,360.358,,1.5456851242375638,0.4506283662477558,0.2348318294729162,Other
Guys My Age,Hey Violet,213.695,,1.8343901354734553,0.29336734693877553,0.19632903002505542,Sex/Fun
Duele El Corazón,Enrique Iglesias,200.813,Featuring Wisin,2.0417004875182383,0.28536585365853656,0.005698789093856963,Religion
How Do You Sleep?,Sam Smith,202.205,,1.6369525976113348,0.2930513595166163,0.09827036829279459,Love/Other
All Around the World,Justin Bieber,244.547,Featuring Ludacris,1.5784286865101596,0.35751295336787564,0.10593592372965707,Fun/Other
Permanent,David Cook,176.52,,0.9517335146159075,0.49404761904761907,0.03257591796631423,Fun/Other
Without Me,Halsey,201.661,,2.1521265886810044,0.31797235023041476,0.17217679843947847,Fun
In Control,YoungBoy Never Broke Again,181.437,,3.659672503403385,0.37198795180722893,0.5574900535148917,Sports
Winner At A Losing Game,Rascal Flatts,286.6,,0.9769713886950453,0.4107142857142857,0.09061130239303053,Love/Other
Classic Man,Jidenna,222.925,Featuring Roman GianArthur,2.355052147583268,0.33714285714285713,0.214671735742024,Sex/Other
Grove St. Party,Waka Flocka Flame,250.493,Featuring Kebo Gotti,2.6707333139049796,0.3781763826606876,0.40366977703234624,Sex/Other
Catch My Breath,Kelly Clarkson,250.373,,1.573652111050313,0.2817258883248731,0.11671671455942598,Fun/Other
Prayer in C (Robin Schulz Radio Edit),Lilly Wood & The Prick,189.399,,1.5311590874291838,0.20344827586206896,0.09781696564256884,Other
Going On,Gnarls Barkley,174.023,,1.321664377697201,0.5391304347826087,0.0514001996745633,Fun/Other
FEEL.,Kendrick Lamar,214.827,,2.713811578619075,0.4202401372212693,0.19625622898017941,Other
Downtown’s Dead,Sam Hunt,214.307,,1.399860947145917,0.44333333333333336,0.05642804186196461,Fun/Other
Crying Out For Me,Mario,288.387,,1.7407164678019467,0.3047808764940239,0.1278106756290519,Love/Other
I’m Like a Lawyer with the Way I’m Always Trying to Get You Off (Me & You),Fall Out Boy,211.72,,1.5917249197052712,0.314540059347181,0.0364439069558403,Wealth
S.E.X.,Lyfe Jennings,198.373,Featuring Lala Brown,2.2734948808557616,0.4722838137472284,0.12493734787978734,Sex/Fun/Other
How Am I Doin’,Dierks Bentley,228.48,,1.2167366946778713,0.5071942446043165,0.08187160934842441,Fun/Other
Bad Day,Daniel Powter,233.92,,1.6886114911080712,0.34177215189873417,0.13979509452077393,Fun/Other
Bad Liar,Selena Gomez,214.648,,2.0685028511796055,0.2972972972972973,0.20573874273807977,Other
Studio,ScHoolboy Q,278.066,Featuring BJ the Chicago Kid,1.8664633576201335,0.3198458574181118,0.21368572552686238,Other
Somebody Else Will,Justin Moore,165.175,,1.8283638565158165,0.34105960264900664,0.07405304803152768,Fun/Other
Play Something Country,Brooks & Dunn,194.827,,1.2523931487935451,0.47950819672131145,0.09335341342657907,Other
Ocean,Martin Garrix,216.42,Featuring Khalid,1.635708344884946,0.3022598870056497,0.10412889536784893,Love
Bag Of Money,Wale,247.293,"Featuring Rick Ross, T-Pain & Meek Mill",3.0045330842361087,0.2839838492597577,0.40095943860258015,Wealth
Take a Walk,Passion Pit,264.493,,1.6106286366746947,0.4788732394366197,0.12417048738544965,Other
No Heart,21 Savage & Metro Boomin,235.04,,2.6038121170864534,0.42320261437908496,0.3625599477497692,Sex/Wealth/Other
Dream On,Glee Cast,274.085,Featuring Neil Patrick Harris,0.9741503548169365,0.3595505617977528,0.05482726178550053,Fun/Sports
I Wanna Go,Britney Spears,210.84,,1.1999620565357616,0.31225296442687744,0.08256518432656791,Fun/Other
Candyman,Christina Aguilera,194.213,,1.9205717433951384,0.4343163538873995,0.06952566158451691,Sports/Other
Hold My Hand,Jess Glynne,227.344,,1.5791047927369977,0.31754874651810583,0.12835877128196088,Fun/Other
Magic,Coldplay,285.014,,0.8982014918565403,0.265625,0.09941541951946568,Sex/Fun
Body Say,Demi Lovato,193.893,,1.9340564125574415,0.2613333333333333,0.10411054764844088,Fun/Other
Sexy Chick,David Guetta,195.853,Featuring Akon,1.6594078211720014,0.26461538461538464,0.1117796358117506,Sex/Other
Dirty Little Secret,The All-American Rejects,194.333,,1.3996593476146615,0.36764705882352944,0.06801582245089684,Fun/Other
Love Done Gone,Billy Currington,212.04,,1.051688360686663,0.5515695067264574,0.062296666860129066,Other
Nothing Breaks Like a Heart,Mark Ronson,217.099,Featuring Miley Cyrus,1.7135039774480767,0.3172043010752688,0.028074493649540073,Love/Other
Jar of Hearts,Christina Perri,246.587,,1.277439605494207,0.3492063492063492,0.0882846731140262,Love/Other
